"","lagoslakeid","nh4","no2no3","tn","nh4_detectionlimit","no2no3_detectionlimit","tn_detectionlimit","sampleyear","samplemonth","tkn","tkn_detectionlimit","hu8_baseflow","hu8_no3depo","hu8_totalndepo","hu8_runoff","urban","rowcrop","pasture","forest","wetland","openh20","lake_area","maxdepth","lakeconnection","la_wa_ratio"
"5020",6399,2,3,190,10,10,84,2008,7,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5021",6399,11,25,190,10,10,84,2004,7,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5022",6399,85,6,440,10,10,84,2007,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5023",6399,25,10,240,10,10,84,2010,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5024",6399,114,154,290,10,10,84,2008,7,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5025",6399,20,13,360,10,10,84,2010,7,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5026",6399,8,3,510,10,10,84,2003,9,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5027",6399,23,13,450,10,10,84,2007,7,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5028",6399,3,3,50,10,10,84,2003,7,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5029",6399,25,12,580,10,10,84,2006,7,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5030",6399,5,24,350,10,10,84,2004,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5031",6399,3,3,190,10,10,84,2003,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5032",6399,30,26,530,10,10,84,2010,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5033",6399,46,3,590,10,10,84,2007,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5034",6399,13,15,380,10,20,84,2002,9,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5035",6399,5,16,110,10,10,84,2004,7,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5036",6399,22,117,500,10,10,84,2007,7,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5037",6399,6,3,500,10,10,84,2007,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5038",6399,6,13,510,10,10,84,2006,7,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5039",6399,8,3,320,10,10,84,2003,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5040",6399,18,6,550,10,10,84,2007,9,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5041",6399,5,5,170,10,10,84,2005,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5042",6399,45,3,610,10,10,84,2006,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5043",6399,120,41,350,10,10,84,2009,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5044",6399,6,36,630,10,10,84,2006,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5045",6399,14,16,550,10,10,84,2006,9,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5046",6399,19,21,160,10,10,84,2010,7,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5047",6399,11,21,200,10,10,84,2009,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5048",6399,54,2,490,10,20,84,2002,7,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5049",6399,5,5,260,10,10,84,2004,9,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5050",6399,5,14,260,10,10,84,2005,7,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5051",6399,5,5,90,10,10,84,2005,9,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5052",6399,3,3,210,10,10,84,2003,7,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5053",6399,6,8,230,10,10,84,2009,9,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5054",6399,22,34,290,10,10,84,2010,9,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5055",6399,45,2,410,10,20,84,2002,7,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5056",6399,14,5,710,10,10,84,2004,9,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5057",6399,535,27,700,10,10,84,2009,7,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5058",6399,11,3,210,10,10,84,2008,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5059",6399,11,10,150,10,10,84,2008,9,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5060",6399,5,5,150,10,10,84,2005,7,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5061",6399,19,8,190,10,10,84,2009,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5062",6399,5,45,330,10,10,84,2005,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5063",6399,38,13,340,10,20,84,2002,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5064",6399,33,2,290,10,20,84,2002,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5065",6399,5,5,210,10,10,84,2005,9,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5066",6399,11,5,80,10,10,84,2004,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5067",6399,2,6,160,10,10,84,2008,8,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5068",6399,12,11,200,10,10,84,2008,9,NA,NA,55.6941,24.2259,8.9138,24.9459,5.67,15.86,7.92,53.92,5.39,2.23,224.4366753,16.5,"DR_Stream",0.254172648609491
"5069",6400,49,56,630,10,10,84,2006,9,NA,NA,47.0321,18.4757,6.3823,23.0597,8.82,0,1.8,84.04,2.4,2.94,18.32931484,4.6,"DR_Stream",0.111269479501443
"5070",6400,55,24,380,10,10,84,2008,9,NA,NA,47.0321,18.4757,6.3823,23.0597,8.82,0,1.8,84.04,2.4,2.94,18.32931484,4.6,"DR_Stream",0.111269479501443
"5071",6400,83,24,500,10,10,84,2006,9,NA,NA,47.0321,18.4757,6.3823,23.0597,8.82,0,1.8,84.04,2.4,2.94,18.32931484,4.6,"DR_Stream",0.111269479501443
"5072",6400,80,96,740,10,10,84,2006,8,NA,NA,47.0321,18.4757,6.3823,23.0597,8.82,0,1.8,84.04,2.4,2.94,18.32931484,4.6,"DR_Stream",0.111269479501443
"5073",6400,13,19,340,10,10,84,2008,9,NA,NA,47.0321,18.4757,6.3823,23.0597,8.82,0,1.8,84.04,2.4,2.94,18.32931484,4.6,"DR_Stream",0.111269479501443
"5074",6400,33,25,320,10,10,84,2008,7,NA,NA,47.0321,18.4757,6.3823,23.0597,8.82,0,1.8,84.04,2.4,2.94,18.32931484,4.6,"DR_Stream",0.111269479501443
"5075",6400,55,15,640,10,10,84,2006,8,NA,NA,47.0321,18.4757,6.3823,23.0597,8.82,0,1.8,84.04,2.4,2.94,18.32931484,4.6,"DR_Stream",0.111269479501443
"5076",6400,37,28,370,10,10,84,2008,8,NA,NA,47.0321,18.4757,6.3823,23.0597,8.82,0,1.8,84.04,2.4,2.94,18.32931484,4.6,"DR_Stream",0.111269479501443
"5077",6400,36,6,320,10,10,84,2008,9,NA,NA,47.0321,18.4757,6.3823,23.0597,8.82,0,1.8,84.04,2.4,2.94,18.32931484,4.6,"DR_Stream",0.111269479501443
"5078",6400,70,18,330,10,10,84,2008,7,NA,NA,47.0321,18.4757,6.3823,23.0597,8.82,0,1.8,84.04,2.4,2.94,18.32931484,4.6,"DR_Stream",0.111269479501443
"5079",6400,16,32,230,10,10,84,2005,9,NA,NA,47.0321,18.4757,6.3823,23.0597,8.82,0,1.8,84.04,2.4,2.94,18.32931484,4.6,"DR_Stream",0.111269479501443
"5080",6400,5,11,220,10,10,84,2005,9,NA,NA,47.0321,18.4757,6.3823,23.0597,8.82,0,1.8,84.04,2.4,2.94,18.32931484,4.6,"DR_Stream",0.111269479501443
"5081",6400,6,9,490,10,10,84,2006,7,NA,NA,47.0321,18.4757,6.3823,23.0597,8.82,0,1.8,84.04,2.4,2.94,18.32931484,4.6,"DR_Stream",0.111269479501443
"5082",6400,17,7,490,10,10,84,2006,7,NA,NA,47.0321,18.4757,6.3823,23.0597,8.82,0,1.8,84.04,2.4,2.94,18.32931484,4.6,"DR_Stream",0.111269479501443
"5083",6400,23,22,170,10,10,84,2005,8,NA,NA,47.0321,18.4757,6.3823,23.0597,8.82,0,1.8,84.04,2.4,2.94,18.32931484,4.6,"DR_Stream",0.111269479501443
"5084",6400,5,5,80,10,10,84,2005,7,NA,NA,47.0321,18.4757,6.3823,23.0597,8.82,0,1.8,84.04,2.4,2.94,18.32931484,4.6,"DR_Stream",0.111269479501443
"5085",6400,5,25,230,10,10,84,2005,8,NA,NA,47.0321,18.4757,6.3823,23.0597,8.82,0,1.8,84.04,2.4,2.94,18.32931484,4.6,"DR_Stream",0.111269479501443
"5086",6402,10,10,NA,NA,NA,NA,2002,7,590,NA,36.9017,14.8881,6.5275,10.5163,NA,NA,NA,NA,NA,NA,3.918786787,7.3152,"Isolated",NA
"5087",6404,45,26,590,10,10,84,2007,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5088",6404,14,5,660,10,10,84,2010,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5089",6404,12,18,480,10,10,84,2009,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5090",6404,31,9,780,10,10,84,2007,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5091",6404,44,52,703,10,10,84,2011,9,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5092",6404,6,10,860,10,10,84,2007,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5093",6404,30,24,570,10,10,84,2007,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5094",6404,13,76,990,10,10,84,2004,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5095",6404,18,13,570,10,10,84,2010,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5096",6404,26,5,676,10,10,84,2011,9,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5097",6404,45,94,909,10,10,84,2011,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5098",6404,5,16,360,10,10,84,2004,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5099",6404,16,8,950,10,10,84,2007,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5100",6404,76,18,640,10,20,84,2002,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5101",6404,31,19,590,10,10,84,2010,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5102",6404,27,5,610,10,10,84,2010,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5103",6404,42,37,570,10,10,84,2008,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5104",6404,5,3,500,10,10,84,2009,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5105",6404,13,66,450,10,10,84,2003,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5106",6404,36,22,1070,10,10,84,2006,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5107",6404,28,15,860,10,10,84,2003,9,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5108",6404,25,8,850,10,10,84,2007,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5109",6404,12,8,460,10,10,84,2009,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5110",6404,20,22,460,10,10,84,2009,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5111",6404,53,40,440,10,10,84,2008,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5112",6404,3,3,430,10,10,84,2003,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5113",6404,17,3,630,10,10,84,2003,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5114",6404,25,3,760,10,10,84,2007,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5115",6404,10,24,1080,10,20,84,2002,9,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5116",6404,58,89,909,10,10,84,2011,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5117",6404,16,5,470,10,10,84,2005,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5118",6404,62,35,630,10,10,84,2010,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5119",6404,17,10,1020,10,10,84,2006,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5120",6404,6,14,770,10,10,84,2006,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5121",6404,77,29,1231,10,10,84,2011,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5122",6404,14,5,688,10,10,84,2011,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5123",6404,15,11,530,10,10,84,2009,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5124",6404,5,20,670,10,10,84,2004,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5125",6404,5,124,440,10,10,84,2005,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5126",6404,3,66,440,10,10,84,2003,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5127",6404,119,8,630,10,10,84,2009,9,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5128",6404,9,16,410,10,10,84,2010,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5129",6404,95,9,540,10,10,84,2008,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5130",6404,29,20,830,10,10,84,2008,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5131",6404,5,133,430,10,10,84,2005,9,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5132",6404,15,21,350,10,10,84,2005,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5133",6404,20,5,690,10,10,84,2004,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5134",6404,19,32,220,10,10,84,2005,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5135",6404,22,14,920,10,10,84,2007,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5136",6404,5,19,420,10,10,84,2005,7,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5137",6404,36,15,540,10,10,84,2008,8,NA,NA,48.8085,19.2187,6.915,25.0636,4.99,3.31,18.86,45.2,16.3,1.6,3179.200468,4.9,"DR_LakeStream",0.0304357295852379
"5138",6405,19,25,341,10,10,84,2011,7,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5139",6405,16,12,780,10,10,84,2007,9,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5140",6405,3,3,350,10,10,84,2003,9,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5141",6405,27,8,780,10,10,84,2007,9,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5142",6405,20,5,490,10,10,84,2010,7,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5143",6405,95,11,480,10,10,84,2008,9,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5144",6405,5,13,370,10,10,84,2004,7,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5145",6405,17,8,480,10,10,84,2007,8,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5146",6405,14,6,550,10,10,84,2003,8,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5147",6405,35,165,970,10,10,84,2004,8,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5148",6405,31,2,600,10,20,84,2002,9,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5149",6405,63,13,490,10,20,84,2002,8,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5150",6405,20,19,670,10,10,84,2007,8,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5151",6405,29,26,488,10,10,84,2011,7,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5152",6405,29,8,530,10,10,84,2008,9,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5153",6405,47,5,770,10,10,84,2010,7,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5154",6405,18,32,776,10,10,84,2011,8,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5155",6405,6,7,600,10,10,84,2007,7,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5156",6405,74,11,730,10,20,84,2002,7,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
"5157",6405,41,31,1240,10,10,84,2006,9,NA,NA,71.4102,15.9093,5.4798,19.2131,32.21,0,4.27,59.24,2.49,0.55,7.016839463,6.4,"Isolated",0.0266275211785272
